name
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (49)_color_threshold_idx_2_chunck_2_region_-1_labels_-1_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (5)_color_threshold_idx_1_chunck_1_region_-1_labels_-1_G.png, 1:82.123950635418, 2:12.035780094342089, 3:48.49476114168653, 4:-199.57285154182108, 5:-40.997110003584304, 6:-165.11229315986805, 7:200.72480699915025, 8:69.23454884667362, 9:278.6194108170613, 10:-76.07605954722382, 11:-77.99130343853717, 12:-313.4802657351446, 13:-118.57989827686822, 14:57.52025985361044, 15:230.70822855024022, 16:290.0240897554438, 17:-12.65401620064306, 18:-50.13128602930444, 19:-354.29332810683366, 20:-39.09184881251658, 21:-157.6193297022551, 22:278.3472360286428, 23:75.947128374973, 24:305.34272040102877, 25:-95.73887265114602, 26:-82.55040352924333, 27:-332.10244816156376, 28:-111.14269089407473, 29:57.41856494799452, 30:232.7073472182736, 31:252.54397390388976, 32:-13.461343096554161, 33:-58.974437272033164, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (50)_color_threshold_idx_0_chunck_5_region_9_labels_1_G.png, 1:1062.5184000814934, 2:485.22119670636835, 3:1823.8506866318583, 4:1956.4784580406545, 5:460.87650290933016, 6:1611.7480514637446, 7:740.9637645045518, 8:18.551262643871315, 9:-103.14855353604986, 10:-868.3433531325815, 11:-305.85931137525426, 12:-1106.6957586954518, 13:-971.3510100018699, 14:-204.17913359872372, 15:-456.8484555343229, 16:141.55684619052923, 17:93.31989488619807, 18:582.5360513708792, 19:765.444589362848, 20:196.85596198044098, 21:585.7031253507275, 22:239.04068906508476, 23:47.300918584246304, 24:-174.33910745771252, 25:-443.03879808371096, 26:-102.74000758194053, 27:-487.3482837731753, 28:-338.9285078828921, 29:-79.95191607980166, 30:-55.961477203666774, 31:184.40083712694332, 32:23.89856789989533, 33:317.4414589912746, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (50)_color_threshold_idx_0_chunck_9_region_9_labels_3_G.png, 1:9695.40082327208, 2:7360.516606612397, 3:7493.004976586241, 4:-3433.164122614087, 5:-7276.361013684843, 6:-3288.164307459457, 7:-2046.5007402093852, 8:1762.5877769509582, 9:1692.398919539677, 10:1559.5982227870948, 11:369.1843572393396, 12:-1671.975962775161, 13:-102.70765281519505, 14:596.8649989850062, 15:1217.248228498513, 16:807.7334294495091, 17:536.5786664839118, 18:-1242.5093905448982, 19:-766.2877422251745, 20:-2127.4715406762243, 21:1673.0235710755398, 22:-937.918600101353, 23:1125.9310052142628, 24:-1676.5270781871513, 25:1037.5719365703128, 26:-174.5763669839122, 27:1084.9283611167857, 28:-336.25898675200546, 29:816.0026093831032, 30:-860.8189377619701, 31:822.669213649188, 32:-403.68722362410944, 33:423.657633793631, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (51)_color_threshold_idx_1_chunck_10_region_65_labels_2_G.png, 1:621.0225879445757, 2:-141.06299057175957, 3:-213.52732783800454, 4:-844.3753528008369, 5:115.83200670842831, 6:174.4422162197552, 7:1110.464625366452, 8:-18.0561452398653, 9:-154.45522948777088, 10:-2055.1315110101546, 11:340.1608310777869, 12:698.5019206252421, 13:1603.1594767532206, 14:-437.2964847492613, 15:-412.94344931096873, 16:-888.606178933881, 17:205.8330501524779, 18:73.65695688094725, 19:1431.1735481136677, 20:-321.41755424880324, 21:-604.3148039211771, 22:-1439.7448733940196, 23:489.15737763018757, 24:530.100750718275, 25:512.7640577257876, 26:-261.2519175778834, 27:-224.54560660918798, 28:-326.2126489346145, 29:37.434157174198475, 30:556.1936219751979, 31:337.60005198281203, 32:-16.889918203658333, 33:-855.8836810208684, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (52)_color_threshold_idx_0_chunck_0_region_42_labels_0_G.png, 1:25068.176776518252, 2:25921.52406269619, 3:-2166.4516842675503, 4:5673.949312302541, 5:-12740.99732178947, 6:1922.8241901288159, 7:-12995.47170383772, 8:-2384.041421317099, 9:-222.1147975043552, 10:4317.144670260599, 11:144.78248132442914, 12:-1989.8887757746, 13:-4445.03330583785, 14:-1903.4542721727557, 15:1957.7117328338184, 16:3429.5020387221566, 17:4761.830258527278, 18:-511.4951065485512, 19:895.5864814876616, 20:-1565.411070859869, 21:-1196.781715232564, 22:-472.23728948810066, 23:1704.3390116709984, 24:959.1677030445056, 25:1216.6665682525568, 26:-1698.1054981549723, 27:-557.1026006613714, 28:-2493.7843402670023, 29:-950.7378246733579, 30:839.2945988683497, 31:505.252447354204, 32:110.971130317469, 33:-30.40904001060061, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (53)_color_threshold_idx_0_chunck_0_region_13_labels_0_G.png, 1:66285.80562857112, 2:50666.09530753517, 3:2550.569960970533, 4:-5473.430441099758, 5:-32892.928285897986, 6:-11154.2628172518, 7:-8982.897254758067, 8:2039.7418588448331, 9:3549.7736931680456, 10:1495.4423687735455, 11:-5590.341178122745, 12:-5937.215874758556, 13:-2938.1032268258346, 14:3980.2863585198415, 15:4012.153606236145, 16:7747.995541778971, 17:5772.911337828435, 18:-5477.259280800065, 19:-197.89195330281615, 20:-2737.068743063758, 21:6653.518454137301, 22:120.04150473171116, 23:1059.074221250433, 24:-2855.431559568776, 25:-5212.0432665700755, 26:-5700.959901553083, 27:1805.985588439492, 28:610.7761942857112, 29:2610.097035935685, 30:-2077.409630055387, 31:-350.4890104186432, 32:305.157772722232, 33:568.4355611216453, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (54)_color_threshold_idx_2_chunck_2_region_-1_labels_-1_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (55)_color_threshold_idx_1_chunck_-1_region_4_labels_0_G.png, 1:111.40846016432674, 2:-81.24230095066432, 3:-40.658935461821606, 4:-200.60155589797105, 5:222.2552836584534, 6:97.61693962158475, 7:51.64692622283057, 8:-242.73435027603398, 9:-70.7054274037739, 10:162.51730986925398, 11:102.22644278315214, 12:-28.863803252954693, 13:-222.72265597575705, 14:67.4166329830914, 15:91.66059740767382, 16:118.77583193546236, 17:-135.1068907721738, 18:-59.96745876915708, 19:-7.0503054772873135, 20:107.58735347603181, 21:-2.485841993078163, 22:-24.048769373100946, 23:-67.74076939288283, 24:13.077066648554556, 25:36.94431863541796, 26:37.51278251091229, 27:12.713550635282472, 28:-90.6710418000474, 29:26.149820539249, 30:1.5906823228621114, 31:113.72135055593925, 32:-113.34444363424204, 33:-64.56614184588597, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (56)_color_threshold_idx_1_chunck_16_region_-1_labels_-1_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (57)_color_threshold_idx_1_chunck_2_region_4_labels_1_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (57)_color_threshold_idx_2_chunck_0_region_4_labels_0_G.png, 1:40755.44289731401, 2:27509.79715450419, 3:-553.2086416084742, 4:-5678.077204326137, 5:-15068.118056513122, 6:2072.859969082038, 7:2600.73155944071, 8:795.9808214990456, 9:-3821.759574169283, 10:-9409.052196835957, 11:-3456.0396649950562, 12:3221.9219083560624, 13:4394.879454121723, 14:-642.9537194584466, 15:-1873.7223847401567, 16:-2755.8551894587617, 17:3816.4934030031864, 18:1922.88697007463, 19:4041.9882357878305, 20:-267.6573296747709, 21:-2685.0706756436607, 22:-1776.4925562448764, 23:1422.2505444666963, 24:2017.2298258684357, 25:2367.463498141756, 26:-1697.8103192459407, 27:-533.2570635108862, 28:-2912.190027727217, 29:-652.0404809334241, 30:73.84351754272149, 31:-555.1759819056913, 32:-159.51146022289726, 33:-144.89883118804227, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (58)_color_threshold_idx_1_chunck_7_region_28_labels_1_G.png, 1:142.60282901033824, 2:45.44821660133186, 3:-167.32068334901453, 4:-102.42659474867342, 5:-77.62105712708576, 6:269.9710744357929, 7:-242.47617813431916, 8:-2.3235264471585895, 9:33.13446161021857, 10:245.38438825480776, 11:81.54817801993134, 12:-289.9712087818789, 13:108.37223968070676, 14:-39.94770056801157, 15:111.70843995410995, 16:-236.11840584492356, 17:-41.26197355797043, 18:163.44986336969393, 19:4.707053693235141, 20:35.9728408350209, 21:-114.90070485002478, 22:135.71559708936874, 23:16.30355509576008, 24:-80.8423090414503, 25:10.910194762639728, 26:-10.819150693151858, 27:43.65095374839967, 28:-88.4771271883622, 29:-24.290469531835996, 30:97.0158004126205, 31:-60.87449133449252, 32:5.512907717421113, 33:-20.302695696136222, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (59)_color_threshold_idx_1_chunck_7_region_34_labels_1_G.png, 1:7.639437268410976, 2:5.6629161950393785, 3:-7.4344523678842425, 4:-5.715325074493417, 5:-9.854343009679546, 6:12.881756972425293, 7:-15.144168768212438, 8:-1.3996626337612696, 9:1.9306049049687328, 10:17.468298262742817, 11:14.208091869555297, 12:-18.57842984783081, 13:9.559252123748001, 14:-7.006767575298497, 15:8.971786601647253, 16:-26.30181316708663, 17:-12.270930599901215, 18:16.088891959992004, 19:4.305058364488003, 20:15.20994267399709, 21:-19.623585578089642, 22:26.539138534950737, 23:4.223127104218808, 24:-5.645374934987952, 25:-20.64894768111215, 26:-19.126600919776173, 27:24.716476588706954, 28:-16.061883571239377, 29:7.405118920412731, 30:-9.47117503184506, 31:32.54039971202131, 32:16.19589712616182, 33:-20.914416412604957, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (59)_color_threshold_idx_1_chunck_8_region_34_labels_2_G.png, 1:216.1324127187939, 2:-164.78786149661374, 3:-21.796727756009393, 4:-452.1176518814574, 5:507.3313604542409, 6:66.46699283153345, 7:252.13420005422302, 8:-692.0095844362621, 9:-88.86928119376219, 10:279.07735120252426, 11:468.31893483330356, 12:57.04752891083774, 13:-759.0210325315616, 14:115.31833972378016, 15:19.41638292368103, 16:805.7168993852733, 17:-718.1634318226613, 18:-93.21538075640309, 19:-324.4297959916841, 20:936.7660108743684, 21:113.27215597625344, 22:-407.68930679186883, 23:-594.1329575551846, 24:-63.226519222586404, 25:923.1503817337241, 26:-121.52203966274898, 27:-25.05756876703365, 28:-883.6287866179288, 29:771.433144551661, 30:93.60736510597134, 31:311.1611160831603, 32:-955.7247612752914, 33:-99.61853712962507, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (6)_color_threshold_idx_0_chunck_3_region_-1_labels_-1_G.png, 1:4424.825727840875, 2:5652.422260133456, 3:2217.80608348686, 4:121.63813609684549, 5:-5287.831309371968, 6:-1619.7721018502687, 7:-9540.57309858002, 8:-6887.898442776406, 9:-2834.016479909225, 10:145.08201108903413, 11:6456.099346557051, 12:1540.667328601924, 13:9193.606411618488, 14:5298.85888512766, 15:2055.5841739808843, 16:-1388.825035592018, 17:-6152.907398433746, 18:-1272.1701162442628, 19:-6604.166089710416, 20:-2446.2510192210484, 21:-638.1856113292753, 22:2840.294999802588, 23:5030.67525041225, 24:1143.8103733808018, 25:3605.8011580096486, 26:8.645057817555111, 27:-555.3676034498033, 28:-3263.127197007218, 29:-3161.0135469264874, 30:-885.338915812686, 31:-976.6130204135524, 32:1217.3753877159456, 33:1247.2398320290217, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (60)_color_threshold_idx_2_chunck_7_region_33_labels_1_G.png, 1:64.61690689530951, 2:-9.544683398757433, 3:-127.24322370528127, 4:185.45208826443536, 5:-17.991784076506185, 6:-238.02473867222304, 7:282.4341171376536, 8:-24.397961140319644, 9:-318.5046263125038, 10:343.88222258555805, 11:-28.102396883727703, 12:-359.5912650356239, 13:363.6118191554107, 14:-28.808286460788135, 15:-358.1838120275379, 16:341.64597509987004, 17:-26.605809522109165, 18:-317.32985782721516, 19:283.82631943360514, 20:-21.935915468402825, 21:-245.32282207142202, 22:200.45830720222594, 23:-15.504868766729228, 24:-153.97465178850845, 25:104.31109454378509, 26:-8.167477858705999, 27:-56.44912886170007, 28:8.398497290582455, 29:-0.8007862347916551, 30:34.90107134546858, 31:-76.0249792440771, 32:5.810723813215662, 33:110.29205718057938, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (61)_color_threshold_idx_1_chunck_1_region_-1_labels_-1_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (62)_color_threshold_idx_2_chunck_1_region_-1_labels_-1_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (63)_color_threshold_idx_1_chunck_1_region_-1_labels_-1_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (64)_color_threshold_idx_1_chunck_12_region_-1_labels_-1_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (64)_color_threshold_idx_2_chunck_-1_region_-1_labels_-1_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (65)_color_threshold_idx_1_chunck_16_region_-1_labels_-1_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (66)_color_threshold_idx_1_chunck_6_region_89_labels_1_G.png, 1:4.7746482927568605, 2:2.330483095274182, 3:7.4188939901264925, 4:5.524804004630097, 5:-0.3291043497949231, 6:2.749891634973435, 7:-1.5558337562507112, 8:-1.4537578003688378, 9:-2.7950717784083134, 10:-2.884661208857958, 11:0.8232184697851681, 12:-3.289511814417806, 13:-4.910217205229828, 14:-1.1063230291105535, 15:-8.924632946288279, 16:-13.421966990155937, 17:-4.813305966495945, 18:-13.444657655307273, 19:-9.639036283664678, 20:-0.7268595899739346, 21:-0.22791159261483676, 22:11.201960747403376, 23:5.792703926004874, 24:17.895202248864575, 25:20.89761593338176, 26:3.6765831548610657, 27:16.196707584102228, 28:8.653412542769999, 29:-1.4313609308970543, 30:2.317529057260694, 31:-2.631021135987556, 32:-0.46160969600132273, 33:-4.249539138280651, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (66)_color_threshold_idx_2_chunck_5_region_82_labels_1_G.png, 1:10.504226244065093, 2:5.063400832366442, 3:18.336923086230513, 4:21.587744000384053, 5:4.599585627499499, 6:22.453681685296576, 7:21.721610849741584, 8:4.719633402063285, 9:21.91848047438597, 10:23.210162839787564, 11:7.093791334213891, 12:21.876485060229953, 13:19.329917865455478, 14:4.178224523114379, 15:12.389614664793275, 16:5.073797279098308, 17:-1.2904133526894566, 18:0.9324601342710734, 19:0.8710499379817195, 20:0.7359739472038763, 21:6.019943618849414, 22:13.610000520013212, 23:5.432086191998929, 24:16.946174645699372, 25:17.19466903418065, 26:2.1984680216491483, 27:10.849272130686787, 28:2.438394191638514, 29:-3.0234478270602567, 30:-3.4437992099366794, 31:-7.009271847560313, 32:-1.102842130968332, 33:-6.191602201583076, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (67)_color_threshold_idx_1_chunck_-1_region_4_labels_0_G.png, 1:674.4986488234525, 2:-682.2457497298373, 3:382.3159189592916, 4:18.703399125213068, 5:365.5118670221597, 6:40.44152781791307, 7:-382.4312360394733, 8:167.01154233714743, 9:-147.03502215116106, 10:-208.56201554212288, 11:204.73157697053662, 12:-355.42019279115397, 13:-126.81795767567674, 14:-129.00668970855332, 15:70.08408130304551, 16:109.15532888155931, 17:237.9495672808218, 18:-39.881779972805845, 19:-491.2200390692401, 20:249.99945890120574, 21:33.714102726987804, 22:397.25966898876044, 23:-626.7494945335465, 24:233.26742108400092, 25:532.4299943063156, 26:-146.48349721713336, 27:52.50988333896613, 28:-150.0345682516466, 29:239.33001784002974, 30:44.247814027702105, 31:-156.64686718346366, 32:64.1371437423321, 33:-218.11257420624415, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (68)_color_threshold_idx_1_chunck_9_region_4_labels_3_G.png, 1:142.92113889652202, 2:-122.10321598184233, 3:-47.63467515392698, 4:-204.37397412517885, 5:281.39837487203704, 6:105.06319235975172, 7:-48.88653906307525, 8:-200.246948157619, 9:-68.57706643492602, 10:243.97725809521714, 11:-26.48231223293435, 12:-23.456176405972602, 13:-166.27051816216985, 14:115.75316982076646, 15:76.32823137462407, 16:27.02133305584874, 17:-56.42851059891537, 18:-57.58880150708471, 19:-42.92111922706797, 20:76.95361447179862, 21:10.66155099922844, 22:79.37603208223119, 23:-200.99729614154754, 24:4.49745054807367, 25:84.42649368831704, 26:163.97608441882448, 27:2.8771984613079926, 28:-303.0289484915079, 29:120.74065841182671, 30:18.655408048428434, 31:231.47496427338893, 32:-328.3042508527306, 33:-60.197326793804486, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (69)_color_threshold_idx_1_chunck_5_region_30_labels_1_G.png, 1:16.233804195373324, 2:3.643388697254758, 3:-21.03364247912315, 4:-5.393936560530201, 5:-4.711636335835272, 6:25.262759240065044, 7:-29.514397687732743, 8:-2.256564880444385, 9:13.101426494021693, 10:15.863402200367478, 11:5.058483903732869, 12:-26.61944966474595, 13:13.7785954715031, 14:-0.8161007083599263, 15:7.890467405748631, 16:-21.362263023789627, 17:-2.049889796444349, 18:12.695948917927268, 19:10.489768330519466, 20:2.5534861342991433, 21:-23.670977850789534, 22:15.664245778113232, 23:-2.0580446927502245, 24:5.715885573431687, 25:-23.997453705701965, 26:-1.2168796924716323, 27:21.00761982616302, 28:0.3116812166560511, 29:4.384688786927626, 30:-17.902627012632014, 31:18.448871157237782, 32:-2.4547247945029564, 33:-1.8478839273776166, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (7)_color_threshold_idx_0_chunck_6_region_-1_labels_-1_G.png, 1:501.97469051183793, 2:408.63383019887317, 3:-498.054931627689, 4:-247.51408886716814, 5:-608.5069297435585, 6:710.3004390937909, 7:-1067.5379992515714, 8:-262.2830974436292, 9:375.7190781371785, 10:732.750314436918, 11:854.9768365126434, 12:-1013.0399019908184, 13:959.9850256601429, 14:-67.56457305995136, 15:-36.35769763336386, 16:-1057.4807450355904, 17:-790.3440823945507, 18:982.2011090872494, 19:-537.2848785853772, 20:343.729413225838, 21:-277.5497660810431, 22:1059.4630847586081, 23:519.3194748688079, 24:-715.4014463645009, 25:92.78204600437968, 26:-435.2001275545557, 27:421.3998408284114, 28:-795.7967694659089, 29:-215.76460026827823, 30:382.8702164746396, 31:176.3239900825006, 32:354.75820683343284, 33:-386.6071352403626, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (7)_color_threshold_idx_2_chunck_7_region_160_labels_0_G.png, 1:625.4789263511487, 2:912.9656674263214, 3:708.7099339673462, 4:1374.9579604762264, 5:1086.3143454160172, 6:928.0467465022715, 7:1132.8103729992408, 8:541.34233085477, 9:615.8326662109595, 10:354.2372733064151, 11:-62.141788720897445, 12:148.216610988079, 13:-172.7501846869536, 14:-218.78495093440557, 15:-106.65504592810005, 16:-179.93086130889955, 17:-50.19677879138389, 18:-107.15800024880517, 19:-15.17565727896644, 20:35.15239294604447, 21:-40.39471772142555, 22:-22.556940675286857, 23:-66.52180302171078, 24:-22.682278252492612, 25:-105.54798563551066, 26:-98.02314202660841, 27:2.9681594458106364, 28:9.922152277500796, 29:100.0515715360303, 30:102.52233386911738, 31:290.5060224090003, 32:319.0158748828139, 33:205.88988412652432, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (70)_color_threshold_idx_2_chunck_2_region_14_labels_1_G.png, 1:0.954929658551372, 2:-1.144999590589175, 3:0.5999797854687279, 4:-0.23970854738233802, 5:1.4324055698064297, 6:-0.7505973968479859, 7:-2.33715172756814, 8:1.3699407325298742, 9:-0.717824814670433, 10:0.829172888890396, 11:-2.364104451733441, 12:1.2388234978763346, 13:2.998961290884071, 14:-1.2317993883820664, 15:0.6453980466366043, 16:-1.5943988929439197, 17:3.143459948770559, 18:-1.6472123630715216, 19:-3.320650675502977, 20:0.838201998082463, 21:-0.4390996373686831, 22:2.4588670752102524, 23:-3.7863568579224043, 24:1.984081596571652, 25:3.3621671512040474, 26:-0.24514412184969164, 27:0.1282760031039158, 28:-3.3622007983671685, 29:4.276404326589704, 30:-2.2408380316020633, 31:-3.146882035460862, 32:-0.5029613260553251, 33:0.2637947265421237, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (71)_color_threshold_idx_2_chunck_15_region_-1_labels_-1_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (72)_color_threshold_idx_1_chunck_12_region_1_labels_1_G.png, 1:0.954929658551372, 2:0.8298297032826332, 3:-1.6721694020921407, 4:2.6090897657729473, 5:1.437457909768967, 6:-2.896649812643814, 7:3.5534880595707183, 8:1.650507696582881, 9:-3.3261240524668576, 10:3.494012136074168, 11:1.3857735919706535, 12:-2.792914130538846, 13:2.3653989450715414, 14:0.6697477620434907, 15:-1.3503389362015301, 16:0.35163868029722384, 17:-0.36417528440482033, 18:0.732904875157095, 19:-2.146974752171709, 20:-1.5015363997976519, 21:3.0247790995362673, 22:-4.594029606967655, 23:-2.4906552673857125, 24:5.018215204994329, 25:-6.42848179700265, 26:-3.0956673421614025, 27:6.237953039124129, 28:-7.184827784968916, 29:-3.1479166280794706, 30:6.344078647727116, 31:-6.597192789459358, 32:-2.585015097838041, 33:5.210729635177102, 
